age(ka),d18OcarbVPDB
25.068,-13.29
25.069,-13.25
25.071,-13.22
25.072,-13.19
25.073,-13.19
25.075,-13.22
25.076,-13.22
25.078,-13.18
25.079,-13.15
25.081,-13.13
25.082,-13.13
25.084,-13.15
25.085,-13.17
25.087,-13.24
25.087,-13.27
25.089,-13.31
25.09,-13.32
25.092,-13.33
25.093,-13.33
25.095,-13.32
25.096,-13.33
25.098,-13.4
25.099,-13.41
25.101,-13.39
25.102,-13.39
25.104,-13.36
25.104,-13.36
25.107,-13.38
25.107,-13.38
25.11,-13.36
25.11,-13.37
25.113,-13.43
25.113,-13.44
25.115,-13.49
25.116,-13.5
25.118,-13.49
25.119,-13.49
25.121,-13.47
25.121,-13.46
25.124,-13.48
25.124,-13.48
25.127,-13.47
25.127,-13.47
25.13,-13.48
25.13,-13.48
25.133,-13.36
25.133,-13.36
25.135,-13.47
25.136,-13.48
25.138,-13.48
25.138,-13.48
25.141,-13.45
25.141,-13.45
25.144,-13.45
25.144,-13.45
25.147,-13.44
25.147,-13.44
25.15,-13.47
25.15,-13.46
25.152,-13.43
25.153,-13.42
25.155,-13.38
25.156,-13.33
25.158,-13.05
25.159,-13.01
25.161,-13.1
25.162,-13.13
25.164,-13.27
25.164,-13.26
25.167,-13.13
25.167,-13.14
25.169,-13.2
25.17,-13.2
25.172,-13.2
25.173,-13.17
25.175,-13.11
25.176,-13.11
25.178,-13.15
25.179,-13.17
25.181,-13.21
25.182,-13.25
25.183,-13.3
25.185,-13.34
25.186,-13.39
25.188,-13.39
25.189,-13.36
25.19,-13.38
25.192,-13.42
25.193,-13.41
25.195,-13.36
25.196,-13.34
25.198,-13.33
25.199,-13.32
25.2,-13.32
25.202,-13.32
25.203,-13.33
25.205,-13.37
25.206,-13.39
25.208,-13.39
25.209,-13.38
25.211,-13.41
25.212,-13.45
25.214,-13.44
25.215,-13.42
25.216,-13.37
25.217,-13.35
25.219,-13.37
25.22,-13.39
25.222,-13.39
25.224,-13.37
25.226,-13.4
25.227,-13.44
25.229,-13.43
25.231,-13.4
25.233,-13.38
25.235,-13.4
25.236,-13.39
25.238,-13.37
25.24,-13.34
25.242,-13.3
25.243,-13.29
25.245,-13.28
25.247,-13.27
25.249,-13.25
25.25,-13.27
25.252,-13.33
25.254,-13.34
25.256,-13.35
25.257,-13.35
25.26,-13.37
25.261,-13.38
25.263,-13.39
25.264,-13.38
25.267,-13.33
25.268,-13.31
25.27,-13.3
25.271,-13.3
25.274,-13.32
25.275,-13.32
25.278,-13.24
25.278,-13.23
25.281,-13.24
25.282,-13.23
25.285,-13.14
25.285,-13.14
25.288,-13.15
25.289,-13.15
25.292,-13.11
25.292,-13.11
25.295,-13.06
25.296,-13.06
25.299,-13.05
25.299,-13.05
25.303,-13.11
25.303,-13.12
25.306,-13.08
25.306,-13.08
25.309,-12.96
25.31,-12.95
25.313,-12.87
25.313,-12.86
25.316,-12.8
25.317,-12.8
25.32,-12.83
25.321,-12.84
25.323,-12.83
25.324,-12.83
25.327,-12.86
25.328,-12.86
25.33,-12.84
25.331,-12.84
25.334,-12.85
25.335,-12.87
25.337,-12.95
25.338,-13.0
25.341,-13.17
25.342,-13.22
25.344,-13.25
25.346,-13.24
25.348,-13.22
25.349,-13.19
25.351,-13.14
25.353,-13.13
25.355,-13.16
25.356,-13.16
25.358,-13.11
25.36,-13.07
25.362,-13.05
25.364,-13.04
25.365,-13.01
25.367,-12.99
25.369,-12.99
25.371,-12.98
25.372,-12.96
25.374,-12.94
25.376,-12.95
25.378,-12.93
25.379,-12.91
25.381,-12.85
25.383,-12.84
25.385,-12.81
25.386,-12.79
25.389,-12.76
25.39,-12.75
25.392,-12.77
25.393,-12.78
25.396,-12.79
25.396,-12.78
25.399,-12.73
25.4,-12.72
25.403,-12.76
25.403,-12.77
25.407,-12.87
25.407,-12.87
25.41,-12.89
25.41,-12.89
25.414,-12.92
25.414,-12.93
25.417,-13.02
25.417,-13.02
25.421,-13.06
25.421,-13.06
25.424,-13.0
25.424,-13.0
25.428,-13.09
25.428,-13.09
25.431,-13.11
25.432,-13.11
25.435,-13.12
25.435,-13.12
25.438,-13.12
25.439,-13.12
25.442,-13.11
25.442,-13.11
25.445,-13.11
25.446,-13.11
25.449,-13.11
25.45,-13.12
25.452,-13.11
25.453,-13.1
25.456,-13.07
25.457,-13.06
25.459,-13.01
25.46,-13.0
25.463,-13.02
25.464,-13.04
25.466,-13.11
25.468,-13.14
25.47,-13.16
25.471,-13.2
25.473,-13.2
25.475,-13.18
25.477,-13.19
25.478,-13.23
25.48,-13.22
25.482,-13.19
25.483,-13.21
25.485,-13.24
25.487,-13.23
25.489,-13.24
25.49,-13.25
25.493,-13.23
25.494,-13.24
25.496,-13.27
25.497,-13.26
25.5,-13.24
25.501,-13.24
25.503,-13.21
25.504,-13.21
25.507,-13.22
25.508,-13.21
25.511,-13.17
25.511,-13.16
25.514,-13.17
25.515,-13.16
25.518,-13.15
25.518,-13.16
25.521,-13.19
25.522,-13.19
25.525,-13.23
25.525,-13.24
25.528,-13.25
25.529,-13.25
25.532,-13.25
25.532,-13.25
25.536,-13.24
25.536,-13.24
25.539,-13.23
25.539,-13.23
25.543,-13.22
25.543,-13.22
25.546,-13.24
25.546,-13.24
25.55,-13.21
25.55,-13.21
25.553,-13.21
25.554,-13.2
25.557,-13.0
25.557,-13.0
25.561,-13.03
25.564,-12.85
25.564,-12.81
25.567,-12.84
25.57,-12.91
25.571,-12.93
25.574,-12.92
25.575,-12.92
25.577,-12.91
25.579,-12.91
25.581,-12.89
25.582,-12.89
25.584,-12.87
25.586,-12.85
25.588,-12.81
25.589,-12.79
25.591,-12.77
25.593,-12.77
25.595,-12.77
25.597,-12.77
25.598,-12.77
25.6,-12.75
25.602,-12.75
25.604,-12.72
25.605,-12.72
25.607,-12.76
25.609,-12.77
25.611,-12.75
25.612,-12.69
25.614,-12.61
25.616,-12.63
25.618,-12.68
25.619,-12.69
25.622,-12.65
25.623,-12.65
25.625,-12.65
25.626,-12.66
25.629,-12.71
25.63,-12.72
25.632,-12.72
25.633,-12.72
25.636,-12.7
25.637,-12.69
25.64,-12.77
25.64,-12.78
25.643,-12.84
25.644,-12.84
25.647,-12.83
25.647,-12.84
25.65,-12.91
25.651,-12.92
25.654,-12.9
25.654,-12.9
25.657,-12.97
25.657,-12.97
25.661,-13.01
25.661,-13.01
25.664,-12.97
25.665,-12.96
25.668,-12.98
25.668,-12.99
25.671,-13.02
25.672,-13.02
25.675,-13.03
25.675,-13.03
25.678,-12.94
25.679,-12.93
25.682,-12.93
25.683,-12.94
25.685,-12.92
25.686,-12.91
25.689,-12.87
25.69,-12.85
25.692,-12.8
25.693,-12.81
25.696,-12.9
25.697,-12.92
25.699,-12.92
25.7,-12.93
25.703,-12.93
25.704,-12.91
25.706,-12.97
25.708,-13.01
25.71,-12.96
25.711,-12.94
25.713,-12.97
25.715,-12.98
25.717,-12.95
25.718,-12.91
25.72,-12.88
25.722,-12.88
25.724,-12.9
25.726,-12.9
25.727,-12.9
25.729,-12.89
25.731,-12.9
25.733,-12.87
25.734,-12.88
25.736,-12.92
25.738,-12.92
25.74,-12.97
25.741,-12.99
25.744,-12.98
25.744,-12.95
25.747,-12.89
25.748,-12.88
25.751,-12.91
25.751,-12.93
25.754,-12.97
25.755,-12.96
25.758,-12.91
25.758,-12.9
25.761,-12.86
25.762,-12.87
25.765,-12.94
25.765,-12.94
25.769,-12.9
25.769,-12.91
25.772,-12.94
25.772,-12.94
25.776,-12.82
25.776,-12.82
25.779,-12.87
25.779,-12.87
25.783,-12.91
25.783,-12.91
25.786,-12.96
25.787,-12.96
25.79,-12.78
25.79,-12.77
25.793,-12.83
25.794,-12.83
25.797,-12.88
25.797,-12.88
25.8,-12.84
25.801,-12.83
25.804,-12.72
25.804,-12.72
25.807,-12.84
25.808,-12.86
25.811,-12.83
25.812,-12.82
25.814,-12.8
25.815,-12.79
25.818,-12.78
25.819,-12.76
25.821,-12.81
25.822,-12.85
25.825,-12.8
25.826,-12.82
25.828,-12.86
25.83,-12.88
25.831,-12.91
25.833,-12.89
25.835,-12.83
25.837,-12.81
25.838,-12.79
25.84,-12.78
25.842,-12.83
25.844,-12.9
25.845,-12.93
25.847,-12.96
25.849,-12.93
25.851,-12.86
25.852,-12.86
25.855,-12.85
25.856,-12.84
25.858,-12.8
25.859,-12.79
25.862,-12.86
25.863,-12.88
25.865,-12.93
25.866,-12.93
25.869,-12.92
25.87,-12.92
25.873,-12.85
25.873,-12.83
25.876,-12.77
25.877,-12.78
25.88,-12.86
25.88,-12.86
25.883,-12.87
25.884,-12.87
25.887,-12.88
25.887,-12.88
25.89,-12.82
25.891,-12.82
25.894,-12.84
25.894,-12.84
25.898,-12.79
25.898,-12.79
25.901,-12.82
25.901,-12.82
25.905,-12.89
25.905,-12.89
25.908,-12.86
25.908,-12.85
25.912,-12.81
25.912,-12.8
25.915,-12.69
25.916,-12.67
25.918,-12.71
25.919,-12.72
25.922,-12.75
25.923,-12.76
25.925,-12.79
25.926,-12.78
25.929,-12.75
25.93,-12.75
25.932,-12.73
25.933,-12.73
25.936,-12.74
25.937,-12.71
25.939,-12.65
25.941,-12.65
25.943,-12.7
25.944,-12.73
25.946,-12.74
25.948,-12.72
25.95,-12.73
25.951,-12.78
25.953,-12.84
25.955,-12.87
25.957,-12.85
25.959,-12.79
25.96,-12.8
25.962,-12.82
25.964,-12.83
25.966,-12.87
25.967,-12.86
25.969,-12.86
25.971,-12.89
25.973,-12.92
25.974,-12.92
25.977,-12.92
25.978,-12.9
25.98,-12.87
25.981,-12.86
25.984,-12.82
25.985,-12.81
25.987,-12.85
25.988,-12.86
25.991,-12.88
25.992,-12.87
25.994,-12.86
25.995,-12.86
25.998,-12.84
25.999,-12.83
26.002,-12.79
26.002,-12.78
26.005,-12.76
26.005,-12.76
26.009,-12.79
26.009,-12.79
26.012,-12.76
26.016,-12.8
26.016,-12.8
26.019,-12.81
26.02,-12.81
26.023,-12.76
26.023,-12.76
26.026,-12.83
26.027,-12.83
26.03,-12.84
26.03,-12.84
26.033,-12.79
26.037,-12.77
26.037,-12.76
26.04,-12.78
26.041,-12.78
26.044,-12.79
26.045,-12.78
26.047,-12.78
26.048,-12.79
26.051,-12.82
26.052,-12.84
26.054,-12.8
26.055,-12.79
26.058,-12.79
26.059,-12.8
26.061,-12.81
26.063,-12.81
26.065,-12.82
26.066,-12.85
26.068,-12.87
26.07,-12.85
26.072,-12.83
26.073,-12.79
26.075,-12.77
26.077,-12.78
26.079,-12.8
26.08,-12.78
26.082,-12.78
26.084,-12.79
26.086,-12.78
26.088,-12.76
26.089,-12.79
26.091,-12.88
26.092,-12.9
26.095,-12.84
26.096,-12.81
26.098,-12.79
26.099,-12.81
26.102,-12.79
26.103,-12.77
26.106,-12.7
26.106,-12.69
26.109,-12.72
26.113,-12.75
26.113,-12.77
26.116,-12.83
26.117,-12.82
26.12,-12.77
26.12,-12.78
26.123,-12.84
26.127,-12.76
26.127,-12.76
26.13,-12.81
26.131,-12.82
26.133,-12.87
26.136,-12.88
26.138,-12.86
26.138,-12.84
26.141,-12.79
26.141,-12.79
26.144,-12.8
26.145,-12.79
26.147,-12.76
26.15,-12.74
26.152,-12.7
26.153,-12.7
26.155,-12.81
26.155,-12.82
26.157,-12.85
26.158,-12.85
26.16,-12.84
26.161,-12.82
26.162,-12.78
26.164,-12.75
26.165,-12.75
26.167,-12.76
26.167,-12.76
26.17,-12.73
26.17,-12.72
26.172,-12.7
26.172,-12.7
26.175,-12.61
26.175,-12.61
26.178,-12.65
26.178,-12.65
26.18,-12.68
26.181,-12.69
26.183,-12.74
26.184,-12.7
26.185,-12.67
26.187,-12.68
26.188,-12.7
26.19,-12.7
26.192,-12.66
26.193,-12.64
26.195,-12.62
26.195,-12.61
26.198,-12.61
26.198,-12.61
26.2,-12.61
26.201,-12.62
26.203,-12.62
26.204,-12.62
26.205,-12.61
26.206,-12.6
26.209,-12.56
26.211,-12.57
26.212,-12.6
26.213,-12.62
26.215,-12.6
26.216,-12.59
26.218,-12.57
26.218,-12.57
26.22,-12.58
26.221,-12.58
26.223,-12.5
26.223,-12.5
26.226,-12.47
26.226,-12.48
26.228,-12.56
26.229,-12.57
26.231,-12.55
26.232,-12.53
26.233,-12.47
26.235,-12.46
26.236,-12.46
26.237,-12.42
26.239,-12.41
26.24,-12.44
26.241,-12.45
26.243,-12.47
26.244,-12.47
26.246,-12.42
26.246,-12.41
26.249,-12.36
26.249,-12.36
26.251,-12.37
26.252,-12.38
26.254,-12.45
26.254,-12.46
26.256,-12.48
26.257,-12.47
26.259,-12.44
26.26,-12.45
26.261,-12.47
26.263,-12.5
26.264,-12.51
26.266,-12.51
26.266,-12.51
26.269,-12.52
26.269,-12.52
26.271,-12.52
26.272,-12.52
26.274,-12.54
26.274,-12.55
26.277,-12.56
26.277,-12.56
26.279,-12.52
26.28,-12.52
26.282,-12.56
26.283,-12.55
26.284,-12.55
26.286,-12.57
26.287,-12.61
26.288,-12.63
26.289,-12.63
26.291,-12.64
26.292,-12.65
26.294,-12.66
26.294,-12.66
26.297,-12.71
26.297,-12.71
26.3,-12.68
26.3,-12.68
26.302,-12.71
26.303,-12.72
26.305,-12.73
26.305,-12.71
26.307,-12.66
26.308,-12.66
26.31,-12.69
26.311,-12.71
26.312,-12.73
26.314,-12.72
26.315,-12.71
26.317,-12.73
26.317,-12.74
26.32,-12.74
26.32,-12.74
26.322,-12.69
26.322,-12.69
26.325,-12.73
26.325,-12.73
26.327,-12.76
26.328,-12.78
26.33,-12.84
26.331,-12.85
26.333,-12.87
26.334,-12.86
26.335,-12.84
26.336,-12.83
26.338,-12.81
26.339,-12.8
26.34,-12.79
26.342,-12.74
26.343,-12.73
26.345,-12.71
26.345,-12.71
26.348,-12.72
26.348,-12.72
26.35,-12.7
26.351,-12.69
26.353,-12.6
26.353,-12.58
26.355,-12.53
26.356,-12.53
26.358,-12.53
26.359,-12.52
26.36,-12.51
26.362,-12.51
26.363,-12.52
26.365,-12.51
26.366,-12.51
26.368,-12.56
26.368,-12.55
26.37,-12.51
26.371,-12.51
26.373,-12.56
26.373,-12.56
26.376,-12.58
26.376,-12.57
26.378,-12.5
26.379,-12.5
26.381,-12.56
26.382,-12.57
26.383,-12.58
26.385,-12.59
26.386,-12.6
26.387,-12.61
26.388,-12.61
26.39,-12.6
26.391,-12.6
26.393,-12.62
26.394,-12.62
26.396,-12.67
26.396,-12.68
26.399,-12.72
26.399,-12.72
26.401,-12.75
26.402,-12.75
26.404,-12.71
26.404,-12.72
26.406,-12.72
26.407,-12.68
26.409,-12.63
26.41,-12.67
26.411,-12.68
26.413,-12.61
26.414,-12.58
26.416,-12.54
26.416,-12.52
26.419,-12.5
26.419,-12.48
26.421,-12.4
26.421,-12.4
26.424,-12.34
26.424,-12.34
26.427,-12.3
26.427,-12.29
26.429,-12.25
26.43,-12.25
26.432,-12.27
26.433,-12.25
26.434,-12.22
26.436,-12.24
26.437,-12.27
26.438,-12.28
26.439,-12.28
26.441,-12.3
26.442,-12.32
26.444,-12.37
26.444,-12.38
26.447,-12.38
26.447,-12.38
26.449,-12.39
26.45,-12.4
26.452,-12.45
26.453,-12.46
26.455,-12.47
26.455,-12.48
26.457,-12.48
26.458,-12.46
26.46,-12.43
26.461,-12.42
26.462,-12.43
26.464,-12.45
26.465,-12.46
26.467,-12.44
26.467,-12.43
26.469,-12.43
26.47,-12.43
26.472,-12.43
26.472,-12.43
26.475,-12.39
26.475,-12.39
26.477,-12.33
26.478,-12.32
26.48,-12.31
26.481,-12.35
26.482,-12.42
26.484,-12.42
26.485,-12.39
26.486,-12.38
26.488,-12.36
26.489,-12.34
26.49,-12.33
26.492,-12.31
26.493,-12.31
26.495,-12.39
26.495,-12.39
26.498,-12.41
26.498,-12.41
26.5,-12.4
26.501,-12.4
26.503,-12.4
26.503,-12.39
26.505,-12.36
26.506,-12.34
26.508,-12.34
26.509,-12.35
26.51,-12.37
26.512,-12.41
26.513,-12.42
26.515,-12.41
26.515,-12.41
26.518,-12.45
26.518,-12.44
26.52,-12.33
26.521,-12.33
26.523,-12.29
26.523,-12.29
26.526,-12.29
26.526,-12.29
26.528,-12.32
26.529,-12.34
26.531,-12.37
26.532,-12.37
26.533,-12.38
26.535,-12.36
26.536,-12.31
26.537,-12.32
26.538,-12.33
26.54,-12.32
26.541,-12.32
26.543,-12.4
26.543,-12.41
26.546,-12.39
26.546,-12.4
26.549,-12.44
26.549,-12.45
26.551,-12.47
26.552,-12.46
26.554,-12.31
26.554,-12.31
26.556,-12.36
26.557,-12.39
26.559,-12.41
26.56,-12.38
26.561,-12.39
26.563,-12.43
26.564,-12.44
26.566,-12.45
26.566,-12.46
26.569,-12.45
26.569,-12.46
26.571,-12.56
26.571,-12.56
26.574,-12.52
26.574,-12.51
26.576,-12.42
26.577,-12.43
26.579,-12.48
26.58,-12.47
26.582,-12.42
26.583,-12.42
26.584,-12.43
26.586,-12.45
26.587,-12.47
26.588,-12.44
26.589,-12.43
26.591,-12.42
26.592,-12.43
26.594,-12.44
26.594,-12.45
26.597,-12.54
26.597,-12.54
26.599,-12.5
26.6,-12.5
26.602,-12.54
26.602,-12.53
26.604,-12.47
26.605,-12.45
26.607,-12.43
26.608,-12.44
26.61,-12.47
26.611,-12.46
26.612,-12.44
26.614,-12.44
26.615,-12.44
26.617,-12.46
26.617,-12.46
26.619,-12.43
26.62,-12.43
26.622,-12.44
26.622,-12.44
26.625,-12.5
26.626,-12.51
26.628,-12.52
26.63,-12.49
26.631,-12.49
26.634,-12.46
26.634,-12.46
26.636,-12.44
26.637,-12.42
26.639,-12.43
26.641,-12.45
26.642,-12.46
26.645,-12.48
26.645,-12.48
26.648,-12.47
26.649,-12.46
26.651,-12.44
26.653,-12.46
26.654,-12.45
26.656,-12.41
26.657,-12.41
26.66,-12.44
26.66,-12.44
26.663,-12.42
26.664,-12.42
26.666,-12.44
26.668,-12.45
26.669,-12.44
26.671,-12.4
26.672,-12.39
26.675,-12.35
26.675,-12.35
26.678,-12.34
26.679,-12.35
26.681,-12.37
26.683,-12.39
26.684,-12.39
26.687,-12.41
26.687,-12.41
26.69,-12.4
26.69,-12.4
26.693,-12.33
26.694,-12.32
26.696,-12.34
26.698,-12.36
26.699,-12.39
26.702,-12.43
26.702,-12.43
26.705,-12.46
26.706,-12.46
26.708,-12.45
26.709,-12.45
26.711,-12.37
26.713,-12.33
26.714,-12.34
26.717,-12.38
26.718,-12.39
26.721,-12.48
26.721,-12.47
26.724,-12.4
26.725,-12.4
26.727,-12.34
26.728,-12.34
26.73,-12.38
26.732,-12.44
26.733,-12.44
26.736,-12.39
26.736,-12.39
26.739,-12.42
26.74,-12.42
26.742,-12.39
26.743,-12.37
26.745,-12.37
26.748,-12.32
26.751,-12.3
26.754,-12.25
26.755,-12.24
26.757,-12.23
26.759,-12.25
26.76,-12.24
26.762,-12.2
26.763,-12.2
26.766,-12.25
26.766,-12.25
26.772,-12.24
26.774,-12.26
26.775,-12.29
26.778,-12.31
26.778,-12.31
26.781,-12.33
26.781,-12.34
26.784,-12.37
26.785,-12.38
26.787,-12.34
26.789,-12.31
26.793,-12.35
26.793,-12.35
26.796,-12.26
26.799,-12.23
26.8,-12.22
26.803,-12.15
26.804,-12.09
26.806,-12.05
26.808,-12.03
26.809,-12.02
26.812,-12.01
26.812,-12.01
26.815,-12.04
26.815,-12.04
26.818,-12.05
26.819,-12.06
26.821,-12.08
26.823,-12.08
26.824,-12.09
26.827,-12.17
26.827,-12.17
26.83,-12.14
26.831,-12.14
26.833,-12.18
26.834,-12.22
26.836,-12.23
26.838,-12.23
26.839,-12.24
26.842,-12.23
26.842,-12.23
26.845,-12.16
26.846,-12.15
26.848,-12.18
26.85,-12.19
26.851,-12.23
26.853,-12.29
26.854,-12.31
26.857,-12.29
26.857,-12.29
26.86,-12.18
26.861,-12.17
26.863,-12.2
26.865,-12.25
26.866,-12.32
26.868,-12.39
26.869,-12.39
26.872,-12.33
26.872,-12.33
26.875,-12.38
26.876,-12.39
26.878,-12.39
26.88,-12.36
26.881,-12.31
26.884,-12.24
26.884,-12.24
26.887,-12.2
26.888,-12.2
26.891,-12.28
26.891,-12.29
26.894,-12.31
26.895,-12.32
26.897,-12.28
26.899,-12.22
26.9,-12.23
26.903,-12.28
26.903,-12.28
26.906,-12.29
26.906,-12.31
26.909,-12.32
26.91,-12.3
26.912,-12.27
26.914,-12.23
26.915,-12.21
26.918,-12.16
26.918,-12.16
26.921,-12.11
26.922,-12.11
26.924,-12.13
26.925,-12.15
26.927,-12.17
26.929,-12.19
26.93,-12.2
26.933,-12.17
26.933,-12.17
26.936,-12.16
26.937,-12.15
26.939,-12.09
26.94,-12.1
26.942,-12.15
26.944,-12.17
26.945,-12.16
26.948,-12.13
26.948,-12.13
26.951,-12.17
26.952,-12.17
26.954,-12.22
26.956,-12.24
26.957,-12.22
26.959,-12.15
26.96,-12.15
26.963,-12.21
26.963,-12.21
26.966,-12.32
26.967,-12.33
26.969,-12.34
26.971,-12.33
26.973,-12.29
26.975,-12.24
26.976,-12.24
26.978,-12.24
26.979,-12.24
26.982,-12.19
26.982,-12.19
26.985,-12.24
26.986,-12.25
26.988,-12.21
26.99,-12.14
26.991,-12.13
26.993,-12.16
26.994,-12.16
26.997,-12.16
26.997,-12.16
27.0,-12.16
27.001,-12.16
27.003,-12.17
27.005,-12.2
27.006,-12.19
27.009,-12.13
27.009,-12.14
27.012,-12.19
27.012,-12.2
27.015,-12.28
27.016,-12.31
27.018,-12.33
27.02,-12.3
27.021,-12.28
27.024,-12.27
27.024,-12.27
27.027,-12.25
27.028,-12.24
27.03,-12.22
27.031,-12.21
27.033,-12.22
27.035,-12.24
27.036,-12.25
27.039,-12.29
27.039,-12.3
27.042,-12.32
27.043,-12.32
27.045,-12.3
27.047,-12.29
27.048,-12.31
27.05,-12.3
27.051,-12.27
27.054,-12.18
27.054,-12.17
27.058,-12.17
27.058,-12.17
27.061,-12.14
27.062,-12.14
27.064,-12.17
27.065,-12.16
27.067,-12.13
27.069,-12.13
27.07,-12.13
27.073,-12.15
27.073,-12.16
27.076,-12.19
27.077,-12.19
27.079,-12.22
27.081,-12.24
27.082,-12.22
27.084,-12.22
27.085,-12.22
27.088,-12.2
27.088,-12.19
27.091,-12.16
27.092,-12.16
27.094,-12.18
27.096,-12.15
27.097,-12.13
27.1,-12.06
27.1,-12.06
27.103,-12.17
27.103,-12.18
27.106,-12.29
27.107,-12.3
27.109,-12.31
27.111,-12.27
27.112,-12.25
27.115,-12.28
27.115,-12.28
27.118,-12.23
27.119,-12.23
27.121,-12.24
27.122,-12.23
27.126,-12.18
27.126,-12.18
27.13,-12.23
27.131,-12.23
27.134,-12.22
27.136,-12.26
27.137,-12.28
27.141,-12.26
27.142,-12.26
27.145,-12.26
27.147,-12.25
27.149,-12.19
27.152,-12.17
27.153,-12.17
27.156,-12.16
27.157,-12.16
27.16,-12.15
27.162,-12.17
27.164,-12.19
27.167,-12.12
27.168,-12.09
27.172,-12.05
27.172,-12.05
27.175,-12.11
27.177,-12.09
27.179,-12.05
27.182,-11.98
27.183,-11.99
27.187,-12.2
27.187,-12.2
27.19,-12.23
27.192,-12.21
27.194,-12.16
27.197,-12.04
27.198,-12.01
27.202,-12.11
27.202,-12.1
27.206,-11.98
27.207,-12.0
27.209,-12.07
27.212,-12.06
27.214,-12.04
27.217,-12.05
27.219,-12.08
27.222,-12.13
27.223,-12.16
27.227,-12.26
27.228,-12.29
27.232,-12.28
27.233,-12.26
27.237,-12.15
27.238,-12.13
27.242,-12.1
27.242,-12.1
27.247,-12.09
27.247,-12.09
27.252,-12.11
27.252,-12.11
27.256,-12.16
27.257,-12.15
27.261,-11.96
27.262,-11.92
27.266,-11.97
27.267,-12.03
27.27,-12.12
27.272,-12.1
27.275,-12.08
27.277,-12.07
27.28,-12.05
27.282,-12.09
27.284,-12.13
27.287,-12.12
27.289,-12.11
27.292,-12.11
27.294,-12.14
27.297,-12.17
27.298,-12.18
27.302,-12.25
27.303,-12.25
27.307,-12.25
27.308,-12.25
27.312,-12.26
27.312,-12.26
27.317,-12.3
27.317,-12.31
27.322,-12.32
27.322,-12.32
27.327,-12.32
27.327,-12.32
27.331,-12.34
27.332,-12.35
27.336,-12.36
27.337,-12.29
27.341,-12.07
27.342,-12.13
27.345,-12.23
27.347,-12.22
27.35,-12.2
27.352,-12.22
27.355,-12.24
27.357,-12.25
27.359,-12.26
27.362,-12.26
27.364,-12.28
27.367,-12.3
27.369,-12.29
27.372,-12.34
27.373,-12.37
27.377,-12.46
27.378,-12.47
27.382,-12.41
27.383,-12.4
27.387,-12.27
27.387,-12.26
27.392,-12.47
27.392,-12.48
27.397,-12.49
27.397,-12.49
27.401,-12.45
27.405,-12.4
27.406,-12.37
27.411,-12.33
27.412,-12.33
27.415,-12.32
27.419,-12.31
27.42,-12.31
27.425,-12.33
27.426,-12.33
27.43,-12.3
27.433,-12.28
27.434,-12.28
27.439,-12.32
27.44,-12.31
27.444,-12.28
27.447,-12.35
27.448,-12.38
27.453,-12.45
27.454,-12.43
27.458,-12.34
27.461,-12.48
27.462,-12.5
27.467,-12.42
27.468,-12.41
27.472,-12.43
27.475,-12.46
27.478,-12.44
27.482,-12.39
27.483,-12.38
27.488,-12.41
27.489,-12.39
27.493,-12.33
27.496,-12.3
27.499,-12.29
27.503,-12.27
27.504,-12.28
27.509,-12.34
27.511,-12.35
27.514,-12.45
27.518,-12.47
27.52,-12.41
27.525,-12.45
27.525,-12.45
27.53,-12.38
27.532,-12.39
27.535,-12.4
27.539,-12.37
27.541,-12.33
27.546,-12.27
27.546,-12.27
27.551,-12.19
27.553,-12.22
27.557,-12.33
27.56,-12.24
27.562,-12.21
27.567,-12.3
27.567,-12.3
27.572,-12.36
27.574,-12.35
27.578,-12.33
27.581,-12.27
27.583,-12.23
27.588,-12.24
27.588,-12.24
27.593,-12.36
27.595,-12.4
27.599,-12.41
27.602,-12.41
27.604,-12.42
27.609,-12.39
27.614,-12.58
27.617,-12.58
27.62,-12.5
27.624,-12.48
27.63,-12.59
27.631,-12.58
27.636,-12.42
27.638,-12.42
27.641,-12.35
27.645,-12.16
27.646,-12.1
27.651,-11.75
27.652,-11.73
27.657,-11.63
27.659,-11.62
27.662,-11.64
27.666,-11.71
27.667,-11.71
27.672,-11.59
27.673,-11.57
27.678,-11.47
27.68,-11.47
27.683,-11.5
27.687,-11.55
27.688,-11.56
27.693,-11.58
27.694,-11.58
27.699,-11.57
27.701,-11.55
27.704,-11.53
27.708,-11.58
27.709,-11.59
27.715,-11.6
27.716,-11.59
27.72,-11.63
27.723,-11.67
27.725,-11.71
27.73,-11.82
27.73,-11.83
27.736,-11.84
27.737,-11.85
27.741,-11.9
27.744,-11.89
27.746,-11.9
27.751,-11.98
27.758,-12.05
27.762,-12.09
27.765,-12.11
27.772,-12.1
27.777,-12.14
27.788,-12.23
27.793,-12.26
27.804,-12.32
27.809,-12.35
27.819,-12.44
27.824,-12.47
27.835,-12.31
27.84,-12.25
27.85,-12.35
27.855,-12.3
27.865,-12.04
27.871,-12.01
27.881,-12.12
27.887,-12.11
27.896,-12.0
27.902,-12.01
27.912,-12.13
27.918,-12.16
27.927,-12.15
27.934,-12.21
27.942,-12.22
27.949,-12.2
27.958,-12.22
27.965,-12.19
27.973,-12.18
27.98,-12.2
27.989,-12.16
27.996,-12.14
28.004,-12.23
28.012,-12.25
28.019,-12.2
28.027,-12.24
28.035,-12.32
28.043,-12.34
28.05,-12.31
28.058,-12.33
28.066,-12.39
28.074,-12.43
28.081,-12.37
28.09,-12.34
28.096,-12.34
28.105,-12.23
28.112,-12.19
28.121,-12.14
