age_calBP,Rainfall Index
5059,-0.3683
5060,-0.3685
5061,-0.3687
5062,-0.354
5063,-0.3392
5064,-0.3245
5065,-0.3098
5066,-0.3203
5067,-0.3308
5068,-0.3413
5069,-0.3518
5070,-0.3623
5071,-0.3728
5072,-0.3833
5073,-0.3938
5074,-0.4146
5075,-0.4354
5076,-0.4561
5077,-0.4545
5078,-0.4622
5079,-0.4698
5080,-0.4775
5081,-0.4852
5082,-0.4928
5083,-0.5005
5084,-0.5081
5085,-0.5158
5086,-0.5235
5087,-0.5311
5088,-0.5388
5089,-0.5855
5090,-0.6323
5091,-0.6791
5092,-0.7259
5093,-0.7726
5094,-0.8194
5095,-0.8662
5096,-0.8874
5097,-0.9085
5098,-0.9297
5099,-0.9509
5100,-0.972
5101,-0.928
5102,-0.8699
5103,-0.8118
5104,-0.7538
5105,-0.6957
5106,-0.6376
5107,-0.5795
5108,-0.5214
5109,-0.4634
5110,-0.4053
5111,-0.3472
5112,-0.3058
5113,-0.2643
5114,-0.2827
5115,-0.3011
5116,-0.3195
5117,-0.3379
5118,-0.3563
5119,-0.3747
5120,-0.3931
5121,-0.4115
5122,-0.4299
5123,-0.4483
5124,-0.4989
5125,-0.5495
5126,-0.6002
5127,-0.5773
5128,-0.5544
5129,-0.5314
5130,-0.5085
5131,-0.4856
5132,-0.4627
5133,-0.4397
5134,-0.4168
5135,-0.399
5136,-0.3812
5137,-0.3633
5138,-0.3455
5139,-0.3333
5140,-0.3211
5141,-0.3768
5142,-0.4325
5143,-0.4883
5144,-0.544
5145,-0.5997
5146,-0.6555
5147,-0.6851
5148,-0.7147
5149,-0.7443
5150,-0.7739
5151,-0.8035
5152,-0.8331
5153,-0.7867
5154,-0.7404
5155,-0.694
5156,-0.6477
5157,-0.6014
5158,-0.555
5159,-0.4844
5160,-0.4138
5161,-0.3569
5162,-0.3
5163,-0.2431
5164,-0.1861
5165,-0.1292
5166,-0.0723
5167,-0.0154
5168,-0.0114
5169,-0.0074
5170,-0.0252
5171,-0.043
5172,-0.0608
5173,-0.0786
5174,-0.0964
5175,-0.1142
5176,-0.132
5177,-0.1498
5178,-0.1676
5179,-0.1854
5180,-0.2031
5181,-0.2039
5182,-0.2117
5183,-0.2195
5184,-0.2274
5185,-0.2352
5186,-0.243
5187,-0.2463
5188,-0.2497
5189,-0.253
5190,-0.2564
5191,-0.2597
5192,-0.3482
5193,-0.4367
5194,-0.5252
5195,-0.6197
5196,-0.7141
5197,-0.6876
5198,-0.6611
5199,-0.6345
5200,-0.608
5201,-0.5591
5202,-0.3757
5203,-0.1923
5204,-0.009
5205,0.1744
5206,0.3578
5207,0.188
5208,0.0181
5209,-0.1517
5210,-0.3215
5211,-0.4913
5212,-0.558
5213,-0.6248
5214,-0.6915
5215,-0.7582
5216,-0.825
5217,-0.745
5218,-0.6649
5219,-0.5849
5220,-0.5049
5221,-0.4204
5222,-0.4077
5223,-0.3949
5224,-0.3821
5225,-0.3693
5226,-0.3566
5227,-0.3752
5228,-0.3938
5229,-0.4124
5230,-0.431
5231,-0.4496
5232,-0.4726
5233,-0.4957
5234,-0.5188
5235,-0.5419
5236,-0.5773
5237,-0.5277
5238,-0.478
5239,-0.4283
5240,-0.4011
5241,-0.3738
5242,-0.4407
5243,-0.5075
5244,-0.5744
5245,-0.6412
5246,-0.708
5247,-0.6987
5248,-0.6894
5249,-0.68
5250,-0.6707
5251,-0.6766
5252,-0.7675
5253,-0.8585
5254,-0.9495
5255,-1.0405
5256,-1.1315
5257,-1.1755
5258,-1.2194
5259,-1.2745
5260,-1.3297
5261,-1.3848
5262,-1.4489
5263,-1.488
5264,-1.5269
5265,-1.566
5266,-1.605
5267,-1.6126
5268,-1.6202
5269,-1.6279
5270,-1.6355
5271,-1.6432
5272,-1.6373
5273,-1.6315
5274,-1.6257
5275,-1.6199
5276,-1.6141
5277,-1.633
5278,-1.6224
5279,-1.6174
5280,-1.6124
5281,-1.6075
5282,-1.6024
5283,-1.5974
5284,-1.5925
5285,-1.5875
5286,-1.5825
5287,-1.5742
5288,-1.5658
5289,-1.5655
5290,-1.5652
5291,-1.5649
5292,-1.5646
5293,-1.5643
5294,-1.564
5295,-1.5637
5296,-1.5634
5297,-1.5273
5298,-1.4631
5299,-1.3989
5300,-1.3348
5301,-1.2706
5302,-1.2748
5303,-1.279
5304,-1.2832
5305,-1.2928
5306,-1.3025
5307,-1.2584
5308,-1.2143
5309,-1.1702
5310,-1.1261
5311,-1.082
5312,-1.123
5313,-1.1641
5314,-1.2051
5315,-1.2461
5316,-1.2993
5317,-1.2629
5318,-1.2265
5319,-1.1901
5320,-1.1537
5321,-1.1173
5322,-1.0898
5323,-1.0624
5324,-1.0349
5325,-1.0075
5326,-0.9831
5327,-0.6495
5328,-0.3159
5329,0.0177
5330,0.3513
5331,0.6849
5332,0.4147
5333,0.1445
5334,-0.1257
5335,-0.396
5336,-0.6942
5337,-0.6647
5338,-0.6351
5339,-0.6056
5340,-0.576
5341,-0.5465
5342,-0.5169
5343,-0.3529
5344,-0.1889
5345,-0.0249
5346,0.139
5347,0.303
5348,0.2788
5349,0.2546
5350,0.2304
5351,0.2062
5352,0.1539
5353,0.0732
5354,-0.0075
5355,-0.0881
5356,-0.1651
5357,-0.242
5358,-0.245
5359,-0.248
5360,-0.251
5361,-0.254
5362,-0.257
5363,-0.2228
5364,-0.1886
5365,-0.1544
5366,-0.1202
5367,-0.086
5368,-0.0025
5369,0.081
5370,0.1645
5371,0.248
5372,0.3315
5373,0.3814
5374,0.3738
5375,0.355
5376,0.3362
5377,0.3174
5378,0.3479
5379,0.3784
5380,0.4088
5381,0.4393
5382,0.4698
5383,0.3973
5384,0.3247
5385,0.2521
5386,0.1795
5387,0.1276
5388,0.1071
5389,0.0865
5390,0.066
5391,0.0454
5392,0.0249
5393,-0.0405
5394,-0.0778
5395,-0.1152
5396,-0.1867
5397,-0.2582
5398,-0.2502
5399,-0.2422
5400,-0.2342
5401,-0.2262
5402,-0.2182
5403,-0.2819
5404,-0.3456
5405,-0.4093
5406,-0.473
5407,-0.4989
5408,-0.4037
5409,-0.3086
5410,-0.2134
5411,-0.1183
5412,-0.0232
5413,-0.0027
5414,0.0177
5415,0.0382
5416,0.0586
5417,0.0791
5418,0.0995
5419,0.1691
5420,0.237
5421,0.305
5422,0.3729
5423,0.4408
5424,0.5088
5425,0.5767
5426,0.5851
5427,0.5935
5428,0.602
5429,0.5765
5430,0.551
5431,0.4761
5432,0.4014
5433,0.3266
5434,0.2519
5435,0.1771
5436,0.1023
5437,0.0275
5438,-0.0472
5439,-0.0939
5440,-0.1087
5441,-0.1234
5442,-0.1381
5443,-0.1528
5444,-0.1675
5445,-0.1822
5446,-0.1969
5447,-0.1988
5448,-0.2007
5449,-0.1712
5450,-0.1401
5451,-0.1089
5452,-0.0777
5453,-0.0466
5454,-0.0468
5455,-0.047
5456,-0.0472
5457,-0.0474
5458,-0.0477
5459,-0.0479
5460,-0.0481
5461,-0.0109
5462,0.0262
5463,0.0633
5464,0.1004
5465,0.1376
5466,0.1747
5467,0.1969
5468,0.1631
5469,0.1264
5470,0.0896
5471,0.0529
5472,0.0162
5473,-0.0205
5474,-0.0172
5475,-0.0139
5476,-0.0106
5477,-0.0073
5478,-0.004
5479,-0.0007
5480,0.0026
5481,0.0275
5482,0.0524
5483,0.0773
5484,0.1022
5485,0.1364
5486,0.1706
5487,0.2049
5488,0.1569
5489,0.109
5490,0.0611
5491,0.0132
5492,-0.0347
5493,-0.0827
5494,-0.1306
5495,-0.0793
5496,-0.028
5497,0.0233
5498,0.0746
5499,0.1259
5500,0.1772
5501,0.2285
5502,0.2927
5503,0.3269
5504,0.3611
5505,0.3954
5506,0.4296
5507,0.4638
5508,0.4981
5509,0.4213
5510,0.3446
5511,0.2679
5512,0.1911
5513,0.1144
5514,0.042
5515,-0.0304
5516,0.0649
5517,0.1602
5518,0.2555
5519,0.3509
5520,0.4462
5521,0.5818
5522,0.583
5523,0.5842
5524,0.5855
5525,0.5867
5526,0.5878
5527,0.5891
5528,0.5903
5529,0.5915
5530,0.5927
5531,0.6499
5532,0.7071
5533,0.7644
5534,0.8216
5535,0.7836
5536,0.7456
5537,0.7076
5538,0.6696
5539,0.6092
5540,0.5681
5541,0.5268
5542,0.4857
5543,0.4445
5544,0.4033
5545,0.3622
5546,0.321
5547,0.3078
5548,0.2946
5549,0.3935
5550,0.4923
5551,0.5912
5552,0.6901
5553,0.789
5554,0.8878
5555,0.9338
5556,0.9799
5557,1.026
5558,1.034
5559,1.042
5560,1.05
5561,1.0581
5562,0.9957
5563,0.9332
5564,0.8709
5565,0.8085
5566,0.7461
5567,0.6837
5568,0.6213
5569,0.5589
5570,0.4965
5571,0.4252
5572,0.3538
5573,0.2825
5574,0.2111
5575,0.1398
5576,0.1278
5577,0.1158
5578,0.1038
5579,0.0918
5580,0.0546
5581,0.0175
5582,-0.0197
5583,-0.0569
5584,-0.0941
5585,-0.1313
5586,-0.1685
5587,-0.2057
5588,-0.0922
5589,-0.0203
5590,0.0515
5591,0.1234
5592,0.1952
5593,0.2671
5594,0.3389
5595,0.4108
5596,0.4154
5597,0.42
5598,0.4247
5599,0.4294
5600,0.4339
5601,0.4386
5602,0.4432
5603,0.467
5604,0.5413
5605,0.5431
5606,0.545
5607,0.5468
5608,0.5486
5609,0.5505
5610,0.5524
5611,0.5541
5612,0.5056
5613,0.457
5614,0.4085
5615,0.3599
5616,0.3113
5617,0.2179
5618,0.1245
5619,0.0311
5620,-0.0623
5621,-0.1183
5622,-0.1744
5623,-0.2304
5624,-0.2207
5625,-0.1348
5626,-0.0489
5627,0.037
5628,0.1229
5629,0.173
5630,0.2231
5631,0.0864
5632,-0.0502
5633,-0.1868
5634,-0.3235
5635,-0.4601
5636,-0.5968
5637,-0.5691
5638,-0.5228
5639,-0.4764
5640,-0.4301
5641,-0.3838
5642,-0.3374
5643,-0.2911
5644,-0.2746
5645,-0.2834
5646,-0.2855
5647,-0.2875
5648,-0.2896
5649,-0.2916
5650,-0.2937
5651,-0.3305
5652,-0.3672
5653,-0.404
5654,-0.4408
5655,-0.4533
5656,-0.4658
5657,-0.4783
5658,-0.4572
5659,-0.4361
5660,-0.415
5661,-0.3939
5662,-0.3728
5663,-0.3517
5664,-0.3045
5665,-0.1708
5666,-0.0372
5667,0.0965
5668,0.2301
5669,0.3638
5670,0.4974
5671,0.6535
5672,0.5503
5673,0.4416
5674,0.333
5675,0.2244
5676,0.1157
5677,0.0071
5678,-0.1016
5679,-0.0822
5680,-0.0628
5681,-0.0378
5682,-0.0128
5683,0.0122
5684,0.0371
5685,-0.0499
5686,-0.1369
5687,-0.224
5688,-0.311
5689,-0.3439
5690,-0.3768
5691,-0.4097
5692,-0.3903
5693,-0.3708
5694,-0.3513
5695,-0.3318
5696,-0.3123
5697,-0.2927
5698,-0.2508
5699,-0.2409
5700,-0.231
5701,-0.2211
5702,-0.2112
5703,-0.2012
5704,-0.1913
5705,-0.1814
5706,-0.1395
5707,-0.1626
5708,-0.1858
5709,-0.2089
5710,-0.2321
5711,-0.2552
5712,-0.2783
5713,-0.3538
5714,-0.4292
5715,-0.4508
5716,-0.4725
5717,-0.4941
5718,-0.5158
5719,-0.5374
5720,-0.5344
5721,-0.5314
5722,-0.5284
5723,-0.5254
5724,-0.4888
5725,-0.4522
5726,-0.4828
5727,-0.5134
5728,-0.544
5729,-0.5746
5730,-0.6052
5731,-0.6358
5732,-0.6665
5733,-0.6651
5734,-0.6637
5735,-0.6414
5736,-0.6192
5737,-0.5969
5738,-0.5747
5739,-0.5524
5740,-0.5622
5741,-0.6205
5742,-0.6788
5743,-0.7371
5744,-0.7955
5745,-0.8538
5746,-0.9121
5747,-0.8994
5748,-0.8851
5749,-0.8708
5750,-0.8117
5751,-0.7525
5752,-0.6934
5753,-0.6343
5754,-0.6032
5755,-0.572
5756,-0.5409
5757,-0.5098
5758,-0.4805
5759,-0.4513
5760,-0.422
5761,-0.3704
5762,-0.3187
5763,-0.267
5764,-0.2154
5765,-0.1637
5766,-0.1121
5767,-0.0977
5768,-0.1693
5769,-0.2409
5770,-0.3124
5771,-0.4
5772,-0.4876
5773,-0.5751
5774,-0.5768
5775,-0.5784
5776,-0.5622
5777,-0.5459
5778,-0.5297
5779,-0.5134
5780,-0.4972
5781,-0.5138
5782,-0.5304
5783,-0.547
5784,-0.4932
5785,-0.4394
5786,-0.3855
5787,-0.3317
5788,-0.2925
5789,-0.2533
5790,-0.214
5791,-0.1748
5792,-0.1355
5793,-0.1097
5794,-0.1243
5795,-0.1388
5796,-0.1533
5797,-0.1679
5798,-0.1824
5799,-0.2294
5800,-0.2764
5801,-0.3235
5802,-0.3705
5803,-0.3447
5804,-0.3562
5805,-0.3678
5806,-0.3793
5807,-0.3909
5808,-0.4024
5809,-0.4698
5810,-0.4325
5811,-0.3953
5812,-0.3581
5813,-0.2872
5814,-0.2164
5815,-0.2165
5816,-0.2166
5817,-0.2168
5818,-0.2169
5819,-0.217
5820,-0.2171
5821,-0.2919
5822,-0.3667
5823,-0.4863
5824,-0.6059
5825,-0.7256
5826,-0.651
5827,-0.5764
5828,-0.5018
5829,-0.3526
5830,-0.2033
5831,-0.0092
5832,-0.0049
5833,-0.0005
5834,0.0039
5835,0.0082
5836,0.0126
5837,0.0752
5838,0.1379
5839,0.2005
5840,0.2631
5841,0.2791
5842,0.2884
5843,0.2977
5844,0.3069
5845,0.3162
5846,0.3255
5847,0.3348
5848,0.288
5849,0.2413
5850,0.1945
5851,0.1478
5852,0.0418
5853,-0.0268
5854,-0.0955
5855,-0.1641
5856,-0.2327
5857,-0.3014
5858,-0.37
5859,-0.4013
5860,-0.4326
5861,-0.4639
5862,-0.4242
5863,-0.3845
5864,-0.374
5865,-0.3635
5866,-0.24
5867,-0.1166
5868,0.0068
5869,0.1258
5870,0.2448
5871,0.3413
5872,0.4379
5873,0.5344
5874,0.631
5875,0.7051
5876,0.7792
5877,0.7376
5878,0.6958
5879,0.6541
5880,0.6347
5881,0.6334
5882,0.632
5883,0.6305
5884,0.6292
5885,0.6277
5886,0.6129
5887,0.5982
5888,0.5833
5889,0.5685
5890,0.6276
5891,0.6459
5892,0.6643
5893,0.6825
5894,0.7008
5895,0.7191
5896,0.7374
5897,0.7558
5898,0.7415
5899,0.6712
5900,0.6009
5901,0.5307
5902,0.4605
5903,0.3902
5904,0.3199
5905,0.2497
5906,0.1794
5907,0.2016
5908,0.2237
5909,0.2459
5910,0.2454
5911,0.2448
5912,0.2442
5913,0.2437
5914,0.2431
5915,0.2649
5916,0.2364
5917,0.2078
5918,0.1792
5919,0.2188
5920,0.2585
5921,0.2981
5922,0.3377
5923,0.3773
5924,0.4141
5925,0.4509
5926,0.4878
5927,0.5246
5928,0.502
5929,0.4794
5930,0.4568
5931,0.4342
5932,0.4117
5933,0.389
5934,0.3665
5935,0.3438
5936,0.3213
5937,0.2987
5938,0.2761
5939,0.2535
5940,0.2896
5941,0.3257
5942,0.3619
5943,0.3979
5944,0.4341
5945,0.4702
5946,0.5063
5947,0.5421
5948,0.578
5949,0.5875
5950,0.5969
5951,0.6063
5952,0.6157
5953,0.6252
5954,0.6346
5955,0.644
5956,0.6535
5957,0.6512
5958,0.6046
5959,0.558
5960,0.5113
5961,0.4648
5962,0.4181
5963,0.3715
5964,0.3281
5965,0.3406
5966,0.3532
5967,0.3658
5968,0.3784
5969,0.391
5970,0.4035
5971,0.4162
5972,0.4287
5973,0.4127
5974,0.3967
5975,0.3711
5976,0.3457
5977,0.3202
5978,0.2947
5979,0.2692
5980,0.2438
5981,0.2183
5982,0.1782
5983,0.1539
5984,0.1296
5985,0.1053
5986,0.081
5987,0.0567
5988,0.0324
5989,0.0177
5990,0.0198
5991,0.0219
5992,0.0352
5993,0.0485
5994,0.0617
5995,0.075
5996,0.0883
5997,0.1016
5998,0.1149
5999,0.1282
6000,0.1414
6001,0.1547
6002,0.168
6003,0.1813
6004,0.1946
6005,0.2079
6006,0.2171
6007,0.2264
6008,0.2357
6009,0.226
6010,0.2162
6011,0.2065
6012,0.1967
6013,0.1854
6014,0.174
6015,0.2299
6016,0.2857
6017,0.2642
6018,0.2427
6019,0.2416
6020,0.2405
6021,0.2394
6022,0.2383
6023,0.2373
6024,0.2362
6025,0.2351
6026,0.234
6027,0.233
6028,0.2319
6029,0.2153
6030,0.1987
6031,0.1821
6032,0.1656
6033,0.149
6034,0.1324
6035,0.1158
6036,0.0993
6037,0.0827
6038,0.0661
6039,0.0485
6040,0.0309
6041,0.0133
6042,-0.0023
6043,-0.018
6044,0.0302
6045,0.0784
6046,0.1266
6047,0.1748
6048,0.2231
6049,0.2712
6050,0.3194
6051,0.3677
6052,0.4159
6053,0.464
6054,0.4769
6055,0.4898
6056,0.5027
6057,0.5156
6058,0.5284
6059,0.5413
6060,0.5542
6061,0.567
6062,0.5799
6063,0.5927
6064,0.5725
6065,0.5279
6066,0.4832
6067,0.4312
6068,0.3791
6069,0.3269
6070,0.2749
6071,0.2228
6072,0.1707
6073,0.1186
6074,0.0665
6075,0.0501
6076,0.0336
6077,0.0171
6078,0.0006
6079,-0.0158
6080,-0.0323
6081,-0.0488
6082,-0.0652
6083,-0.0817
6084,-0.0982
6085,-0.1147
6086,-0.1311
6087,-0.1476
6088,-0.1641
6089,-0.1806
6090,-0.2122
6091,-0.2364
6092,-0.2251
6093,-0.2138
6094,-0.2026
6095,-0.1913
6096,-0.18
6097,-0.1687
6098,-0.1574
6099,-0.1461
6100,-0.1348
6101,-0.1236
6102,-0.1037
6103,-0.0839
6104,-0.0641
6105,-0.0443
6106,-0.0245
6107,-0.0047
6108,0.0151
6109,0.0349
6110,0.0163
6111,-0.0023
6112,-0.021
6113,-0.0396
6114,-0.0583
6115,-0.0769
6116,-0.1086
6117,-0.1546
6118,-0.2007
6119,-0.2467
6120,-0.2928
6121,-0.3388
6122,-0.3849
6123,-0.3715
6124,-0.3582
6125,-0.3449
6126,-0.3316
6127,-0.3183
6128,-0.3049
6129,-0.2916
6130,-0.2783
6131,-0.265
6132,-0.2516
6133,-0.2383
6134,-0.225
6135,-0.2597
6136,-0.2944
6137,-0.3292
6138,-0.3639
6139,-0.3986
6140,-0.4333
6141,-0.468
6142,-0.4759
6143,-0.4837
6144,-0.4915
6145,-0.4994
6146,-0.5072
6147,-0.5042
6148,-0.5012
6149,-0.4981
6150,-0.4951
6151,-0.4921
6152,-0.4891
6153,-0.4861
6154,-0.4831
6155,-0.48
6156,-0.477
6157,-0.4512
6158,-0.4253
6159,-0.3995
6160,-0.3737
6161,-0.3478
6162,-0.322
6163,-0.2962
6164,-0.2703
6165,-0.2445
6166,-0.2186
6167,-0.2053
6168,-0.2016
6169,-0.1979
6170,-0.1941
6171,-0.1904
6172,-0.1866
6173,-0.1829
6174,-0.1791
6175,-0.1754
6176,-0.1716
6177,-0.1679
6178,-0.1642
6179,-0.1604
6180,-0.1567
6181,-0.169
6182,-0.1814
6183,-0.1937
6184,-0.2061
6185,-0.2184
6186,-0.2308
6187,-0.2431
6188,-0.2555
6189,-0.2678
6190,-0.2802
6191,-0.2925
6192,-0.2862
6193,-0.2489
6194,-0.2177
6195,-0.1865
6196,-0.1553
6197,-0.1241
6198,-0.0929
6199,-0.0616
6200,-0.0304
6201,0.0008
6202,0.032
6203,0.0632
6204,0.0944
6205,0.1101
6206,0.1258
6207,0.1415
6208,0.1572
6209,0.1729
6210,0.1886
6211,0.2043
6212,0.2201
6213,0.2358
6214,0.2515
6215,0.2672
6216,0.3002
6217,0.3261
6218,0.352
6219,0.3779
6220,0.4059
6221,0.4339
6222,0.462
6223,0.49
6224,0.518
6225,0.5461
6226,0.574
6227,0.588
6228,0.6021
6229,0.6161
6230,0.63
6231,0.644
6232,0.658
6233,0.6719
6234,0.6859
6235,0.6999
6236,0.7159
6237,0.732
6238,0.748
6239,0.7641
6240,0.7801
6241,0.7761
6242,0.7721
6243,0.768
6244,0.7641
6245,0.8038
6246,0.8424
6247,0.8811
6248,0.9197
6249,0.9583
6250,0.9969
6251,1.0356
6252,1.0743
6253,1.1128
6254,1.1515
6255,1.1902
6256,1.166
6257,1.142
6258,1.118
6259,1.0939
6260,1.0699
6261,1.0459
6262,1.0218
6263,0.9977
6264,0.9737
6265,0.9497
6266,0.9035
6267,0.8575
6268,0.8114
6269,0.8094
6270,0.8074
6271,0.8054
6272,0.8151
6273,0.8246
6274,0.8342
6275,0.8438
6276,0.8534
6277,0.863
6278,0.8726
6279,0.8822
6280,0.8732
6281,0.8642
6282,0.8553
6283,0.8462
6284,0.8372
6285,0.8283
6286,0.8192
6287,0.8102
6288,0.8013
6289,0.7922
6290,0.7832
6291,0.7829
6292,0.7826
6293,0.7822
6294,0.7819
6295,0.7816
6296,0.7812
6297,0.7808
6298,0.7805
6299,0.747
6300,0.7134
6301,0.6798
6302,0.6463
6303,0.6127
6304,0.5792
6305,0.6046
6306,0.63
6307,0.6555
6308,0.681
6309,0.7064
6310,0.7318
6311,0.7179
6312,0.704
6313,0.69
6314,0.6761
6315,0.6623
6316,0.6484
6317,0.6344
6318,0.6205
6319,0.6066
6320,0.5616
6321,0.5725
6322,0.5834
6323,0.5943
6324,0.6051
6325,0.616
6326,0.6269
6327,0.6378
6328,0.6487
6329,0.6596
6330,0.6705
6331,0.5809
6332,0.4932
6333,0.4056
6334,0.3458
6335,0.2862
6336,0.2265
6337,0.1669
6338,0.1072
6339,0.0475
6340,-0.0121
6341,0.0195
6342,0.0494
6343,0.0792
6344,0.109
6345,0.1071
6346,0.1052
6347,0.1032
6348,0.1013
6349,0.0994
6350,0.0975
6351,0.0955
6352,0.0936
6353,0.0712
6354,0.0487
6355,0.0262
6356,0.0243
6357,0.0281
6358,0.0318
6359,0.0356
6360,0.0393
6361,0.0431
6362,0.0468
6363,0.0506
6364,0.0778
6365,0.1051
6366,0.1324
6367,0.1597
6368,0.187
6369,0.2142
6370,0.2415
6371,0.2688
6372,0.2961
6373,0.3234
6374,0.261
6375,0.1987
6376,0.1363
6377,0.074
6378,0.0116
6379,-0.0507
6380,-0.1131
6381,-0.1754
6382,-0.2377
6383,-0.3001
6384,-0.3624
6385,-0.3734
6386,-0.3845
6387,-0.3371
6388,-0.2899
6389,-0.2426
6390,-0.1953
6391,-0.148
6392,-0.1007
6393,-0.0534
6394,-0.0061
6395,-0.0529
6396,-0.0997
6397,-0.1465
6398,-0.1933
6399,-0.2401
6400,-0.2608
6401,-0.2815
6402,-0.3021
6403,-0.3228
6404,-0.3435
6405,-0.3641
6406,-0.3079
6407,-0.2516
6408,-0.1781
6409,-0.1046
6410,-0.031
6411,-0.0023
6412,0.0264
6413,0.0551
6414,0.0838
6415,0.1125
6416,0.099
6417,0.0855
6418,0.0719
6419,0.0584
6420,0.0493
6421,0.0403
6422,0.0312
6423,0.0678
6424,0.1043
6425,0.1409
6426,0.1774
6427,0.2036
6428,0.2297
6429,0.2559
6430,0.282
6431,0.3082
6432,0.3343
6433,0.3605
6434,0.3298
6435,0.2992
6436,0.2684
6437,0.2378
6438,0.2032
6439,0.1685
6440,0.1338
6441,0.0992
6442,0.0645
6443,0.0298
6444,-0.0048
6445,0.0224
6446,0.0496
6447,0.0157
6448,0.0135
6449,0.0113
6450,0.0091
6451,0.0069
6452,0.0047
6453,0.0025
6454,0.0003
6455,-0.0018
6456,-0.0134
6457,-0.0249
6458,-0.0364
6459,-0.0638
6460,-0.0912
6461,-0.0947
6462,-0.0982
6463,-0.1017
6464,-0.1052
6465,-0.1087
6466,-0.1121
6467,-0.1744
6468,-0.2367
6469,-0.2841
6470,-0.3315
6471,-0.3788
6472,-0.4262
6473,-0.4736
6474,-0.5209
6475,-0.5412
6476,-0.5614
6477,-0.5817
6478,-0.5497
6479,-0.5176
6480,-0.5205
6481,-0.5233
6482,-0.5261
6483,-0.5289
6484,-0.5318
6485,-0.5346
6486,-0.5374
6487,-0.5402
6488,-0.5431
6489,-0.5334
6490,-0.5014
6491,-0.4694
6492,-0.441
6493,-0.4126
6494,-0.3842
6495,-0.3558
6496,-0.3275
6497,-0.2991
6498,-0.2707
6499,-0.2423
6500,-0.2363
6501,-0.2609
6502,-0.2855
6503,-0.3101
6504,-0.3452
6505,-0.3804
6506,-0.4155
6507,-0.4507
6508,-0.4858
6509,-0.521
6510,-0.5561
6511,-0.5913
6512,-0.5653
6513,-0.5394
6514,-0.5134
6515,-0.4874
6516,-0.4615
6517,-0.4355
6518,-0.4096
6519,-0.3836
6520,-0.3577
6521,-0.3574
6522,-0.3571
6523,-0.4057
6524,-0.4543
6525,-0.5028
6526,-0.5514
6527,-0.6
6528,-0.6486
6529,-0.6972
6530,-0.7458
6531,-0.7944
6532,-0.843
6533,-0.914
6534,-0.9538
6535,-0.9936
6536,-1.0333
6537,-1.0731
6538,-1.1129
6539,-1.1527
6540,-1.1925
6541,-1.1602
6542,-1.128
6543,-1.0061
6544,-0.8843
6545,-0.7624
6546,-0.6406
6547,-0.5934
6548,-0.5449
6549,-0.4964
6550,-0.4479
6551,-0.3994
6552,-0.3733
6553,-0.4085
6554,-0.4438
6555,-0.479
6556,-0.5143
6557,-0.5495
6558,-0.5848
6559,-0.6201
6560,-0.6537
6561,-0.6874
6562,-0.7341
6563,-0.7809
6564,-0.8276
6565,-0.8744
6566,-0.8337
6567,-0.7931
6568,-0.7525
6569,-0.7119
6570,-0.6712
6571,-0.6732
6572,-0.6253
6573,-0.5252
6574,-0.425
6575,-0.3249
6576,-0.2248
6577,-0.1246
6578,-0.0245
6579,-0.0215
6580,-0.0184
6581,0.0048
6582,0.028
6583,0.0512
6584,0.0744
6585,0.0976
6586,0.1175
6587,0.1373
6588,0.1572
6589,0.177
6590,0.0967
6591,0.0163
6592,-0.0705
6593,-0.1572
6594,-0.244
6595,-0.3308
6596,-0.4175
6597,-0.5043
6598,-0.591
6599,-0.649
6600,-0.4405
6601,-0.232
6602,-0.0235
6603,0.1849
6604,0.2632
6605,0.2833
6606,0.0709
6607,-0.1415
6608,-0.0861
6609,-0.0531
6610,-0.0201
6611,0.0385
6612,0.0971
6613,-0.0191
6614,-0.1353
6615,-0.0423
6616,0.0506
6617,0.1661
6618,0.3641
6619,0.2849
6620,0.2056
6621,0.1262
6622,0.1895
6623,0.2528
6624,0.2806
6625,0.234
6626,0.1874
6627,0.1408
6628,0.1334
6629,0.3429
6630,0.5525
6631,0.7537
6632,0.8619
6633,0.9701
6634,1.0783
6635,1.0719
6636,1.0653
6637,1.1252
6638,1.1852
6639,1.1774
6640,1.1695
6641,1.1617
6642,1.1538
6643,1.1459
6644,1.0994
6645,1.0529
6646,1.0065
6647,0.96
6648,0.9135
6649,0.867
6650,0.8205
6651,0.7648
6652,0.7299
6653,0.6949
6654,0.66
6655,0.6251
6656,0.5902
6657,0.5694
6658,0.5485
6659,0.5276
6660,0.5068
6661,0.4859
6662,0.4651
6663,0.4443
6664,0.44
6665,0.4357
6666,0.4314
6667,0.4271
6668,0.4227
6669,0.4184
6670,0.45
6671,0.4817
6672,0.5133
6673,0.5449
6674,0.5765
6675,0.6082
6676,0.6099
6677,0.6117
6678,0.6134
6679,0.6151
6680,0.6169
6681,0.6186
6682,0.6204
6683,0.5953
6684,0.5701
6685,0.545
6686,0.5199
6687,0.4947
6688,0.4965
6689,0.4619
6690,0.4272
6691,0.3926
6692,0.358
6693,0.3234
6694,0.2888
6695,0.2542
6696,0.2644
6697,0.2746
6698,0.2848
6699,0.295
6700,0.3052
6701,0.3098
6702,0.3144
6703,0.319
6704,0.3235
6705,0.3282
6706,0.3328
6707,0.3374
6708,0.342
6709,0.3469
6710,0.3517
6711,0.3566
6712,0.3615
6713,0.3607
6714,0.36
6715,0.3593
6716,0.3586
6717,0.3578
6718,0.3571
6719,0.3564
